alias,gene
ENSG00000224846,RP1-90J20.8
ENSG00000271361,HTATSF1P2
ENSG00000232654,FAM136BP
ENSG00000229282,RP1-40E16.2
ENSG00000137275,RIPK1
ENSG00000272277,RP1-40E16.12
ENSG00000137274,BPHL
ENSG00000228170,RP1-40E16.11
ENSG00000137267,TUBB2A
ENSG00000216819,TUBB2BP1
ENSG00000230269,RP1-40E16.9
ENSG00000137285,TUBB2B
ENSG00000180822,PSMG4
ENSG00000137266,SLC22A23
ENSG00000272320,RP11-506K6.4
ENSG00000228793,RP1-223B1.1
ENSG00000270477,RP1-72E17.2
ENSG00000168994,PXDC1
ENSG00000270504,RP11-420L9.5
ENSG00000219992,RP11-420L9.2
ENSG00000238158,RP11-420L9.4
ENSG00000260604,RP1-140K8.5
ENSG00000218472,RP1-140K8.2
ENSG00000217566,TDGF1P4
ENSG00000216657,GLRX3P2
ENSG00000279926,RP3-406P24.5
ENSG00000272248,RP3-406P24.4
ENSG00000230648,RP3-406P24.3
ENSG00000112739,PRPF4B
ENSG00000145975,FAM217A
ENSG00000185689,C6orf201
ENSG00000198721,ECI2
ENSG00000234817,RP3-400B16.1
ENSG00000231811,RP3-527G5.1
ENSG00000260239,RP11-274H24.1
ENSG00000260673,RP4-529N6.2
ENSG00000153046,CDYL
ENSG00000124787,RPP40
ENSG00000272142,RP11-428J1.5
ENSG00000271978,RP11-428J1.4
ENSG00000220685,RP11-530A18.1
ENSG00000219607,PPP1R3G
ENSG00000214113,LYRM4
ENSG00000145982,FARS2
ENSG00000220446,RP3-520B18.1
ENSG00000269985,RP1-232P20.1
ENSG00000270174,RP1-256G22.2
ENSG00000217239,RP1-182O16.1
ENSG00000216360,RP1-182O16.2
ENSG00000233064,RP3-380B8.4
ENSG00000215057,PKMP5
ENSG00000124785,NRN1
ENSG00000124491,F13A1
ENSG00000216863,LY86-AS1
ENSG00000218868,CNN3P1
ENSG00000112799,LY86
ENSG00000261211,RP1-80N2.3
ENSG00000226281,RP1-80N2.2
ENSG00000219986,BTF3P7
ENSG00000223342,RP3-429O6.1
ENSG00000203498,RP11-556O15.1
ENSG00000124782,RREB1
ENSG00000124783,SSR1
ENSG00000238221,RP11-69L16.4
ENSG00000164304,CAGE1
ENSG00000124784,RIOK1
ENSG00000233503,HNRNPLP1
ENSG00000219993,RP11-288G3.3
ENSG00000234115,RP11-288G3.4
ENSG00000261189,RP3-512B11.3
ENSG00000096696,DSP
ENSG00000168566,SNRNP48
ENSG00000236512,RP3-336K20__B.2
ENSG00000153162,BMP6
ENSG00000259040,BLOC1S5-TXNDC5
ENSG00000265818,EEF1E1-BLOC1S5
ENSG00000124802,EEF1E1
ENSG00000232234,RP11-203H2.1
ENSG00000124786,SLC35B3
ENSG00000251164,HULC
ENSG00000230939,RP11-314C16.1
ENSG00000225775,RP11-354I10.1
ENSG00000181355,OFCC1
ENSG00000216368,RP3-486D24.1
ENSG00000216781,RP1-290I10.2
ENSG00000137203,TFAP2A
ENSG00000229950,TFAP2A-AS1
ENSG00000183674,LINC00518
ENSG00000229401,RP1-290I10.7
ENSG00000238076,MRPL48P1
ENSG00000231056,RP1-290I10.5
ENSG00000111846,GCNT2
ENSG00000237685,RP11-360O19.4
ENSG00000217181,RP11-360O19.5
ENSG00000137434,C6orf52
ENSG00000111845,PAK1IP1
ENSG00000111843,TMEM14C
ENSG00000272097,RP11-421M1.8
ENSG00000137210,TMEM14B
ENSG00000272162,RP11-637O19.3
ENSG00000222383,RNA5SP203
ENSG00000111837,MAK
ENSG00000124827,GCM2
ENSG00000153157,SYCP2L
ENSG00000197977,ELOVL2
ENSG00000230314,ELOVL2-AS1
ENSG00000224531,SMIM13
ENSG00000244476,ERVFRD-1
ENSG00000247925,RP3-510L9.1
ENSG00000111859,NEDD9
ENSG00000233656,RP11-716O23.1
ENSG00000242753,RP11-716O23.2
ENSG00000202313,RNU1-64P
ENSG00000218020,PRKRIRP5
ENSG00000205269,TMEM170B
ENSG00000271897,RP11-679B17.2
ENSG00000111863,ADTRP
ENSG00000234427,RP3-413H6.2
ENSG00000215124,RP3-420J14.1
ENSG00000229896,RP11-456H18.2
ENSG00000095951,HIVEP1
ENSG00000078401,EDN1
ENSG00000212802,RPL15P3
ENSG00000234015,RP11-125M16.1
ENSG00000112137,PHACTR1
ENSG00000215022,RP1-257A7.4
ENSG00000145979,TBC1D7
ENSG00000145990,GFOD1
ENSG00000237786,GFOD1-AS1
ENSG00000218265,RPS4XP7
ENSG00000124523,SIRT5
ENSG00000261071,RP1-223E5.4
ENSG00000225921,NOL7
ENSG00000010017,RANBP9
ENSG00000050393,MCUR1
ENSG00000272209,RP3-500L14.2
ENSG00000180537,RNF182
ENSG00000233981,RP3-380E11.2
ENSG00000112149,CD83
ENSG00000237346,RP3-448I9.2
ENSG00000234540,RP3-448I9.1
ENSG00000234261,RP11-146I2.1
ENSG00000264687,AL050335.1
ENSG00000271888,RP11-560J1.2
ENSG00000008083,JARID2
ENSG00000235488,JARID2-AS1
ENSG00000201519,RNU6-645P
ENSG00000047579,DTNBP1
ENSG00000214027,ARPC3P5
ENSG00000232947,RP11-401E14.2
ENSG00000217585,RP1-13D10.5
ENSG00000007944,MYLIP
ENSG00000137198,GMPR
ENSG00000124788,ATXN1
ENSG00000229931,RP1-151F17.1
ENSG00000272341,RP1-151F17.2
ENSG00000230873,STMND1
ENSG00000112183,RBM24
ENSG00000219314,RP1-273P12.1
ENSG00000112186,CAP2
ENSG00000184612,RPL7P26
ENSG00000137414,FAM8A1
ENSG00000124789,NUP153
ENSG00000206881,RNU6-190P
ENSG00000272269,RP11-500C11.3
ENSG00000137177,KIF13A
ENSG00000220920,RP3-525L6.2
ENSG00000187566,NHLRC1
ENSG00000137364,TPMT
ENSG00000165097,KDM1B
ENSG00000124795,DEK
ENSG00000217414,RP11-528A10.2
ENSG00000218976,RP11-528A10.1
ENSG00000137393,RNF144B
ENSG00000231662,RP11-686D16.1
ENSG00000226786,RP1-167F1.2
ENSG00000172201,ID4
ENSG00000229700,RP1-130G2.1
ENSG00000172197,MBOAT1
ENSG00000227803,RP11-239H6.2
ENSG00000112242,E2F3
ENSG00000145996,CDKAL1
ENSG00000233848,RP3-348I23.2
ENSG00000280989,LINC00581
ENSG00000231754,RP11-204E9.1
ENSG00000124766,SOX4
ENSG00000220771,BOLA2P3
ENSG00000272168,CASC15
ENSG00000260455,NBAT1
ENSG00000219404,RP11-524C21.1
ENSG00000261568,RP11-524C21.2
ENSG00000260049,RP3-404K8.2
ENSG00000172179,PRL
ENSG00000112273,HDGFL1
ENSG00000228772,RP1-309H15.2
ENSG00000233358,RP1-209A6.1
ENSG00000235743,RP11-439H9.1
ENSG00000218512,SPTLC1P2
ENSG00000152954,NRSN1
ENSG00000251830,SNORD46
ENSG00000146038,DCDC2
ENSG00000146049,KAAG1
ENSG00000124532,MRS2
ENSG00000112293,GPLD1
ENSG00000112294,ALDH5A1
ENSG00000137261,KIAA0319
ENSG00000218186,KRT8P43
ENSG00000111802,TDP2
ENSG00000112304,ACOT13
ENSG00000272345,RP1-30M3.5
ENSG00000112308,C6orf62
ENSG00000272402,RP1-30M3.6
ENSG00000224164,RP3-369A17.4
ENSG00000112312,GMNN
ENSG00000260286,C6orf229
ENSG00000111913,FAM65B
ENSG00000214975,PPIAP29
ENSG00000229313,RP3-425P12.5
ENSG00000223623,RP3-425P12.1
ENSG00000168405,CMAHP
ENSG00000219682,RP3-425P12.4
ENSG00000219681,RP11-191A15.4
ENSG00000235733,RP3-522P13.3
ENSG00000216718,RP3-522P13.1
ENSG00000213972,RP3-522P13.2
ENSG00000079691,LRRC16A
ENSG00000079689,SCGN
ENSG00000146039,SLC17A4
ENSG00000124568,SLC17A1
ENSG00000124564,SLC17A3
ENSG00000112337,SLC17A2
ENSG00000112343,TRIM38
ENSG00000272558,U91328.21
ENSG00000272462,U91328.19
ENSG00000272810,U91328.22
ENSG00000124610,HIST1H1A
ENSG00000275714,HIST1H3A
ENSG00000278637,HIST1H4A
ENSG00000278705,HIST1H4B
ENSG00000276410,HIST1H2BB
ENSG00000234816,U91328.2
ENSG00000010704,HFE
ENSG00000197061,HIST1H4C
ENSG00000180596,HIST1H2BC
ENSG00000180573,HIST1H2AC
ENSG00000281052,U91328.1
ENSG00000168298,HIST1H1E
ENSG00000158373,HIST1H2BD
ENSG00000277157,HIST1H4D
ENSG00000197409,HIST1H3D
ENSG00000196866,HIST1H2AD
ENSG00000277224,HIST1H2BF
ENSG00000217275,RP1-34B20.4
ENSG00000276966,HIST1H4E
ENSG00000273802,HIST1H2BG
ENSG00000277075,HIST1H2AE
ENSG00000124575,HIST1H1D
ENSG00000274618,HIST1H4F
ENSG00000278588,HIST1H2BI
ENSG00000158406,HIST1H4H
ENSG00000220875,HIST1H3PS1
ENSG00000186470,BTN3A2
ENSG00000124508,BTN2A2
ENSG00000026950,BTN3A1
ENSG00000124549,BTN2A3P
ENSG00000111801,BTN3A3
ENSG00000112763,BTN2A1
ENSG00000124557,BTN1A1
ENSG00000228223,HCG11
ENSG00000261353,CTA-14H9.5
ENSG00000182952,HMGN4
ENSG00000146109,ABT1
ENSG00000275846,RP11-457M11.7
ENSG00000181315,ZNF322
ENSG00000261584,RP11-457M11.5
ENSG00000241549,GUSBP2
ENSG00000224843,LINC00240
ENSG00000272312,RP11-239L20.6
ENSG00000220581,VN1R12P
ENSG00000272468,RP1-86C11.7
ENSG00000124635,HIST1H2BJ
ENSG00000196787,HIST1H2AG
ENSG00000276180,HIST1H4I
ENSG00000197903,HIST1H2BK
ENSG00000274997,HIST1H2AH
ENSG00000174572,RP11-209A2.1
ENSG00000112812,PRSS16
ENSG00000270935,XXbac-BPGBPG24O18.1
ENSG00000158553,POM121L2
ENSG00000204789,ZNF204P
ENSG00000124613,ZNF391
ENSG00000271755,RP1-153G14.4
ENSG00000237154,MCFD2P1
ENSG00000096654,ZNF184
ENSG00000219738,XXbac-BPG34I8.3
ENSG00000238648,TRI-TAT2-3
ENSG00000216676,RP1-15D7.1
ENSG00000276793,AL031229.1
ENSG00000281706,LINC01012
ENSG00000216915,RP1-97D16.1
ENSG00000218069,RSL24D1P1
ENSG00000185130,HIST1H2BL
ENSG00000278828,HIST1H3H
ENSG00000197238,HIST1H4J
ENSG00000233822,HIST1H2BN
ENSG00000275221,HIST1H2AK
ENSG00000197153,HIST1H3J
ENSG00000214374,RPLP2P1
ENSG00000217539,IQCB2P
ENSG00000182477,OR2B8P
ENSG00000220721,OR1F12
ENSG00000272009,RP1-313I6.12
ENSG00000197279,ZNF165
ENSG00000219891,ZSCAN12P1
ENSG00000219392,RP1-265C24.5
ENSG00000269293,ZSCAN16-AS1
ENSG00000196812,ZSCAN16
ENSG00000261839,RP1-265C24.8
ENSG00000198315,ZKSCAN8
ENSG00000226314,ZNF192P1
ENSG00000280107,AL022393.9
ENSG00000216901,AL022393.7
ENSG00000218016,ZNF192P2
ENSG00000176933,TOB2P1
ENSG00000137185,ZSCAN9
ENSG00000187626,ZKSCAN4
ENSG00000189134,NKAPL
ENSG00000197062,ZSCAN26
ENSG00000276302,RP5-874C20.8
ENSG00000137338,PGBD1
ENSG00000273712,RP5-874C20.7
ENSG00000270326,RP5-874C20.6
ENSG00000235109,ZSCAN31
ENSG00000189298,ZKSCAN3
ENSG00000158691,ZSCAN12
ENSG00000187987,ZSCAN23
ENSG00000231162,COX11P1
ENSG00000198704,GPX6
ENSG00000224586,GPX5
ENSG00000232040,ZBED9
ENSG00000246350,RP5-1186N24.3
ENSG00000271440,RP11-373N24.2
ENSG00000265764,AL121932.1
ENSG00000237425,RPSAP2
ENSG00000235559,NOP56P1
ENSG00000225173,XXbac-BPG308K3.5
ENSG00000225595,XXbac-BPG308K3.6
ENSG00000213916,RPL13P
ENSG00000224157,HCG14
ENSG00000204713,TRIM27
ENSG00000204709,LINC01556
ENSG00000263426,RN7SL471P
ENSG00000244349,HCG16
ENSG00000197935,ZNF311
ENSG00000277661,XXbac-BPG258E24.10
ENSG00000228364,SAR1P1
ENSG00000227206,XXbac-BCX196D17.5
ENSG00000230598,OR2H4P
ENSG00000232505,XXbac-BPG308J9.3
ENSG00000243729,OR5V1
ENSG00000204694,OR11A1
ENSG00000206474,OR10C1
ENSG00000204688,OR2H1
ENSG00000229274,XXbac-BPG13B8.10
ENSG00000204681,GABBR1
ENSG00000235238,SUMO2P1
ENSG00000204655,MOG
ENSG00000204644,ZFP57
ENSG00000233916,ZDHHC20P1
ENSG00000204642,HLA-F
ENSG00000214922,HLA-F-AS1
ENSG00000235821,IFITM4P
ENSG00000272236,XXbac-BPG170G13.32
ENSG00000181126,HLA-V
ENSG00000176998,HCG4
ENSG00000204632,HLA-G
ENSG00000281831,HCP5B
ENSG00000230521,HCG4P7
ENSG00000206341,HLA-H
ENSG00000235963,MCCD1P1
ENSG00000227262,HCG4B
ENSG00000230795,HLA-K
ENSG00000206503,HLA-A
ENSG00000227766,HCG4P5
ENSG00000229390,MICD
ENSG00000204625,HCG9
ENSG00000204623,ZNRD1-AS1
ENSG00000204622,HLA-J
ENSG00000232757,ETF1P1
ENSG00000066379,ZNRD1
ENSG00000204619,PPP1R11
ENSG00000204618,RNF39
ENSG00000204616,TRIM31
ENSG00000231226,TRIM31-AS1
ENSG00000204614,TRIM40
ENSG00000204613,TRIM10
ENSG00000234127,TRIM26
ENSG00000270604,HCG17
ENSG00000236475,TRIM26BP
ENSG00000243753,HLA-L
ENSG00000231074,HCG18
ENSG00000204599,TRIM39
ENSG00000248167,TRIM39-RPP21
ENSG00000241370,RPP21
ENSG00000229068,TMPOP1
ENSG00000224936,SUCLA2P1
ENSG00000236603,RANP1
ENSG00000204592,HLA-E
ENSG00000235781,XXbac-BPG249D20.9
ENSG00000204590,GNL1
ENSG00000204576,PRR3
ENSG00000204574,ABCF1
ENSG00000204569,PPP1R10
ENSG00000204568,MRPS18B
ENSG00000137343,ATAT1
ENSG00000204564,C6orf136
ENSG00000204560,DHX16
ENSG00000146112,PPP1R18
ENSG00000137404,NRM
ENSG00000230449,RPL7P4
ENSG00000137337,MDC1
ENSG00000224328,MDC1-AS1
ENSG00000196230,TUBB
ENSG00000272540,XXbac-BPG252P9.9
ENSG00000137312,FLOT1
ENSG00000272273,XXbac-BPG252P9.10
ENSG00000137331,IER3
ENSG00000263608,RN7SL353P
ENSG00000228022,HCG20
ENSG00000214894,LINC00243
ENSG00000237923,XXbac-BPG27H4.8
ENSG00000237775,DDR1-AS1
ENSG00000204580,DDR1
ENSG00000213780,GTF2H4
ENSG00000137411,VARS2
ENSG00000168631,DPCR1
ENSG00000233529,HCG21
ENSG00000275906,XXbac-BPG118E17.10
ENSG00000204544,MUC21
ENSG00000261272,MUC22
ENSG00000228789,HCG22
ENSG00000204540,PSORS1C1
ENSG00000204539,CDSN
ENSG00000204538,PSORS1C2
ENSG00000204536,CCHCR1
ENSG00000137310,TCF19
ENSG00000204531,POU5F1
ENSG00000272501,XXbac-BPG299F13.17
ENSG00000206344,HCG27
ENSG00000271821,XXbac-BPG299F13.14
ENSG00000255899,XXbac-BPG299F13.16
ENSG00000204525,HLA-C
ENSG00000214892,USP8P1
ENSG00000227939,RPL3P2
ENSG00000234745,HLA-B
ENSG00000271581,XXbac-BPG248L24.12
ENSG00000228432,DHFRP2
ENSG00000272221,XXbac-BPG181B23.7
ENSG00000204520,MICA
ENSG00000206337,HCP5
ENSG00000204516,MICB
ENSG00000219797,PPIAP9
ENSG00000254870,ATP6V1G2-DDX39B
ENSG00000234006,DDX39B-AS1
ENSG00000213760,ATP6V1G2
ENSG00000204498,NFKBIL1
ENSG00000226979,LTA
ENSG00000232810,TNF
ENSG00000227507,LTB
ENSG00000204482,LST1
ENSG00000204475,NCR3
ENSG00000230622,UQCRHP1
ENSG00000204472,AIF1
ENSG00000204469,PRRC2A
ENSG00000204463,BAG6
ENSG00000204444,APOM
ENSG00000204439,C6orf47
ENSG00000227198,C6orf47-AS1
ENSG00000204438,GPANK1
ENSG00000240053,LY6G5B
ENSG00000204428,LY6G5C
ENSG00000204427,ABHD16A
ENSG00000204422,XXbac-BPG32J3.20
ENSG00000250641,XXbac-BPG32J3.19
ENSG00000204420,C6orf25
ENSG00000204421,LY6G6C
ENSG00000213722,DDAH2
ENSG00000213719,CLIC1
ENSG00000204410,MSH5
ENSG00000235663,SAPCD1-AS1
ENSG00000204396,VWA7
ENSG00000204394,VARS
ENSG00000204392,LSM2
ENSG00000204390,HSPA1L
ENSG00000204389,HSPA1A
ENSG00000204388,HSPA1B
ENSG00000204387,C6orf48
ENSG00000204386,NEU1
ENSG00000204385,SLC44A4
ENSG00000204371,EHMT2
ENSG00000237080,EHMT2-AS1
ENSG00000166278,C2
ENSG00000204366,ZBTB12
ENSG00000281756,C2-AS1
ENSG00000243649,CFB
ENSG00000204356,NELFE
ENSG00000204351,SKIV2L
ENSG00000204348,DXO
ENSG00000204344,STK19
ENSG00000244731,C4A
ENSG00000248290,TNXA
ENSG00000224389,C4B
ENSG00000231852,CYP21A2
ENSG00000168477,TNXB
ENSG00000213676,ATF6B
ENSG00000204315,FKBPL
ENSG00000204314,PRRT1
ENSG00000221988,PPT2
ENSG00000258388,PPT2-EGFL8
ENSG00000204310,AGPAT1
ENSG00000204308,RNF5
ENSG00000204305,AGER
ENSG00000273333,XXbac-BPG300A18.13
ENSG00000204304,PBX2
ENSG00000213654,GPSM3
ENSG00000204301,NOTCH4
ENSG00000277427,XXbac-BPG154L12.5
ENSG00000204296,C6orf10
ENSG00000223335,RNU6-603P
ENSG00000228962,HCG23
ENSG00000204290,BTNL2
ENSG00000204287,HLA-DRA
ENSG00000196301,HLA-DRB9
ENSG00000198502,HLA-DRB5
ENSG00000229391,HLA-DRB6
ENSG00000196126,HLA-DRB1
ENSG00000196735,HLA-DQA1
ENSG00000179344,HLA-DQB1
ENSG00000223534,HLA-DQB1-AS1
ENSG00000237541,HLA-DQA2
ENSG00000232629,HLA-DQB2
ENSG00000241106,HLA-DOB
ENSG00000250264,XXbac-BPG246D15.9
ENSG00000204264,PSMB8
ENSG00000240065,PSMB9
ENSG00000168394,TAP1
ENSG00000234515,PPP1R2P1
ENSG00000242574,HLA-DMB
ENSG00000248993,XXbac-BPG181M17.5
ENSG00000204257,HLA-DMA
ENSG00000204256,BRD2
ENSG00000263756,XXbac-BPG181M17.6
ENSG00000204252,HLA-DOA
ENSG00000231389,HLA-DPA1
ENSG00000223865,HLA-DPB1
ENSG00000224557,HLA-DPB2
ENSG00000237398,HLA-DPA3
ENSG00000230313,HCG24
ENSG00000204248,COL11A2
ENSG00000204231,RXRB
ENSG00000112473,SLC39A7
ENSG00000204228,HSD17B8
ENSG00000204227,RING1
ENSG00000223457,HTATSF1P
ENSG00000272217,XXbac-BPG157A10.21
ENSG00000232940,HCG25
ENSG00000223501,VPS52
ENSG00000231500,RPS18
ENSG00000235863,B3GALT4
ENSG00000227057,WDR46
ENSG00000204220,PFDN6
ENSG00000237441,RGL2
ENSG00000231925,TAPBP
ENSG00000236104,ZBTB22
ENSG00000204209,DAXX
ENSG00000228285,LYPLA2P1
ENSG00000237649,KIFC1
ENSG00000204194,RPL12P1
ENSG00000112511,PHF1
ENSG00000112514,CUTA
ENSG00000197283,SYNGAP1
ENSG00000274259,XXbac-BPG294E21.9
ENSG00000213588,ZBTB9
ENSG00000204188,GGNBP1
ENSG00000276746,Metazoa_SRP
ENSG00000030110,BAK1
ENSG00000197251,LINC00336
ENSG00000281834,Metazoa_SRP
ENSG00000096433,ITPR3
ENSG00000137288,UQCC2
ENSG00000161896,IP6K3
ENSG00000161904,LEMD2
ENSG00000096395,MLN
ENSG00000249346,LINC01016
ENSG00000271362,RP3-468B3.4
ENSG00000233183,RP3-468B3.2
ENSG00000124493,GRM4
ENSG00000214810,CYCSP55
ENSG00000137309,HMGA1
ENSG00000186577,C6orf1
ENSG00000225339,RP11-513I15.6
ENSG00000220583,RPL35P2
ENSG00000272325,NUDT3
ENSG00000270800,RPS10-NUDT3
ENSG00000124614,RPS10
ENSG00000124507,PACSIN1
ENSG00000124664,SPDEF
ENSG00000196114,RP3-391O22.3
ENSG00000196821,C6orf106
ENSG00000220643,RP3-391O22.1
ENSG00000272288,RP11-140K17.3
ENSG00000217130,RP3-375P9.2
ENSG00000124562,SNRPC
ENSG00000065060,UHRF1BP1
ENSG00000064995,TAF11
ENSG00000064999,ANKS1A
ENSG00000273870,RP11-174N3.4
ENSG00000124678,TCP11
ENSG00000146197,SCUBE3
ENSG00000272374,RP3-329A5.8
ENSG00000065029,ZNF76
ENSG00000217004,RP3-329A5.1
ENSG00000023892,DEF6
ENSG00000112033,PPARD
ENSG00000227154,MKRNP2
ENSG00000112039,FANCE
ENSG00000198755,RPL10A
ENSG00000007866,TEAD3
ENSG00000112041,TULP1
ENSG00000219023,RP3-340B19.2
ENSG00000096060,FKBP5
ENSG00000218749,RP3-340B19.5
ENSG00000232909,RP3-510O8.4
ENSG00000157343,ARMC12
ENSG00000220734,RP3-510O8.3
ENSG00000196748,CLPSL2
ENSG00000204140,CLPSL1
ENSG00000137392,CLPS
ENSG00000197753,LHFPL5
ENSG00000096063,SRPK1
ENSG00000112053,SLC26A8
ENSG00000112062,MAPK14
ENSG00000237719,RP1-179N16.3
ENSG00000156711,MAPK13
ENSG00000246982,RP1-179N16.6
ENSG00000096070,BRPF3
ENSG00000180316,PNPLA1
ENSG00000189325,C6orf222
ENSG00000010030,ETV7
ENSG00000224666,RP1-50J22.4
ENSG00000179165,PXT1
ENSG00000112078,KCTD20
ENSG00000240733,RN7SL502P
ENSG00000112079,STK38
ENSG00000239964,RN7SL748P
ENSG00000112081,SRSF3
ENSG00000213500,LAP3P2
ENSG00000124762,CDKN1A
ENSG00000255587,RAB44
ENSG00000124772,CPNE5
ENSG00000137168,PPIL1
ENSG00000198663,C6orf89
ENSG00000232598,RP1-90K10.4
ENSG00000164530,PI16
ENSG00000137409,MTCH1
ENSG00000146192,FGD2
ENSG00000226976,COX6A1P2
ENSG00000216412,RPL12P2
ENSG00000137193,PIM1
ENSG00000172738,TMEM217
ENSG00000065491,TBC1D22B
ENSG00000275550,RP4-744I24.4
ENSG00000112130,RNF8
ENSG00000137200,CMTR1
ENSG00000198937,CCDC167
ENSG00000204110,RP1-153P14.8
ENSG00000229559,RP1-153P14.3
ENSG00000227920,RP1-153P14.5
ENSG00000279942,RP1-153P14.7
ENSG00000112139,MDGA1
ENSG00000225945,RP3-441A12.1
ENSG00000156639,ZFAND3
ENSG00000243313,RN7SL285P
ENSG00000183826,BTBD9
ENSG00000217227,RP1-319M7.2
ENSG00000124767,GLO1
ENSG00000124721,DNAH8
ENSG00000231150,RP1-207H1.3
ENSG00000112164,GLP1R
ENSG00000112167,SAYSD1
ENSG00000217165,ANKRD18EP
ENSG00000164626,KCNK5
ENSG00000124780,KCNK17
ENSG00000164627,KIF6
ENSG00000146122,DAAM2
ENSG00000235033,RP11-61I13.3
ENSG00000124615,MOCS1
ENSG00000180211,RP1-278E11.3
ENSG00000227131,RP11-552E20.1
ENSG00000204091,TDRG1
ENSG00000204092,LINC00951
ENSG00000226070,RP11-552E20.4
ENSG00000156564,LRFN2
ENSG00000124602,UNC5CL
ENSG00000124596,OARD1
ENSG00000124701,APOBEC2
ENSG00000001167,NFYA
ENSG00000161912,ADCY10P1
ENSG00000161911,TREML1
ENSG00000095970,TREM2
ENSG00000112195,TREML2
ENSG00000188056,TREML4
ENSG00000124731,TREM1
ENSG00000213461,RP13-235E23.1
ENSG00000096264,NCR2
ENSG00000234753,FOXP4-AS1
ENSG00000226917,LINC01276
ENSG00000137166,FOXP4
ENSG00000112559,MDFI
ENSG00000230913,NPM1P51
ENSG00000112561,TFEB
ENSG00000231102,RP11-298J23.5
ENSG00000096088,PGC
ENSG00000269387,RP11-298J23.8
ENSG00000137218,FRS3
ENSG00000124593,PRICKLE4
ENSG00000164663,USP49
ENSG00000206977,SNORA8
ENSG00000227516,RP5-973N23.4
ENSG00000124641,MED20
ENSG00000112578,BYSL
ENSG00000112576,CCND3
ENSG00000137413,TAF8
ENSG00000261068,RP11-7K24.3
ENSG00000188112,C6orf132
ENSG00000048545,GUCA1A
ENSG00000112599,GUCA1B
ENSG00000048544,MRPS10
ENSG00000124496,TRERF1
ENSG00000024048,UBR2
ENSG00000112619,PRPH2
ENSG00000213435,ATP6V0CP3
ENSG00000124659,TBCC
ENSG00000112624,GLTSCR1L
ENSG00000146223,RPL7L1
ENSG00000221821,C6orf226
ENSG00000171611,PTCRA
ENSG00000137161,CNPY3
ENSG00000231113,RP3-475N16.1
ENSG00000181524,RPL24P4
ENSG00000124713,GNMT
ENSG00000124587,PEX6
ENSG00000112640,PPP2R5D
ENSG00000124733,MEA1
ENSG00000124702,KLHDC3
ENSG00000124541,RRP36
ENSG00000272223,RP1-20C7.6
ENSG00000240625,RN7SL403P
ENSG00000044090,CUL7
ENSG00000137171,KLC4
ENSG00000112651,MRPL2
ENSG00000272170,RP11-387M24.5
ENSG00000112655,PTK7
ENSG00000112658,SRF
ENSG00000112659,CUL9
ENSG00000245261,RP3-330M21.5
ENSG00000112667,DNPH1
ENSG00000146216,TTBK1
ENSG00000137204,SLC22A7
ENSG00000146215,CRIP3
ENSG00000171467,ZNF318
ENSG00000219222,RP11-480N24.3
ENSG00000220614,RP11-480N24.4
ENSG00000179157,RPS2P28
ENSG00000124574,ABCC10
ENSG00000171462,DLK2
ENSG00000137221,TJAP1
ENSG00000204052,LRRC73
ENSG00000171453,POLR1C
ENSG00000137207,YIPF3
ENSG00000271754,RP3-337H4.9
ENSG00000124571,XPO5
ENSG00000271970,RP3-337H4.10
ENSG00000170734,POLH
ENSG00000203362,RP3-337H4.8
ENSG00000172432,GTPBP2
ENSG00000124688,MAD2L1BP
ENSG00000172426,RSPH9
ENSG00000096080,MRPS18A
ENSG00000218107,RP1-261G23.4
ENSG00000236961,RP1-261G23.5
ENSG00000112715,VEGFA
ENSG00000272114,RP1-261G23.7
ENSG00000237686,RP5-1120P11.1
ENSG00000181577,C6orf223
ENSG00000183239,RP5-1120P11.4
ENSG00000180992,MRPL14
ENSG00000137216,TMEM63B
ENSG00000137225,CAPN11
ENSG00000265439,RN7SL811P
ENSG00000112759,SLC29A1
ENSG00000096384,HSP90AB1
ENSG00000157593,SLC35B2
ENSG00000146232,NFKBIE
ENSG00000178233,TMEM151B
ENSG00000272442,RP11-444E17.6
ENSG00000146221,TCTE1
ENSG00000124608,AARS2
ENSG00000096401,CDC5L
ENSG00000196284,SUPT3H
ENSG00000124813,RUNX2
ENSG00000271857,RP1-244F24.1
ENSG00000261080,RP1-166H4.2
ENSG00000112782,CLIC5
ENSG00000231769,RP1-8B1.4
ENSG00000001561,ENPP4
ENSG00000112796,ENPP5
ENSG00000229349,ACTG1P9
ENSG00000172348,RCAN2
ENSG00000226541,RP11-795J1.2
ENSG00000236466,RP11-795J1.1
ENSG00000146233,CYP39A1
ENSG00000153291,SLC25A27
ENSG00000242973,RP11-446F17.3
ENSG00000180113,TDRD6
ENSG00000146070,PLA2G7
ENSG00000230062,ANKRD66
ENSG00000112818,MEP1A
ENSG00000069122,GPR116
ENSG00000225730,RP3-365O12.2
ENSG00000153292,GPR110
ENSG00000146072,TNFRSF21
ENSG00000270761,RP11-385F7.1
ENSG00000198087,CD2AP
ENSG00000164393,GPR111
ENSG00000153294,GPR115
ENSG00000226594,RP11-550C4.6
ENSG00000216616,RP11-550C4.4
ENSG00000124818,OPN5
ENSG00000244694,PTCHD4
ENSG00000226068,HNRNPA3P4
ENSG00000218337,RP4-724P12.1
ENSG00000146085,MUT
ENSG00000031691,CENPQ
ENSG00000203972,GLYATL3
ENSG00000197261,C6orf141
ENSG00000216998,CYP2AC1P
